voyageID,voyage,port,whaling_ground,sealing_ground,year,whales,whale_oil,seals,seal_oil,whales_other,source,masterID,master_unc,master,vesselID,vessel,vessel_type,tonnage,notes
SV1850,Chieftain : 1833,Kirkcaldy,Davis Strait,Only whaling,1833,39,269,,,,,SM0491,,Todd,SS045,Chieftain,sailing vessel,343,
SV1851,Earl Percy : 1833,Kirkcaldy,Davis Strait,Only whaling,1833,9,50,,,,,SM0229,,James,SS073,Earl Percy,sailing vessel,319,
SV1852,Triad : 1833,Kirkcaldy,Davis Strait,Only whaling,1833,15,135,,,,,SM0453,,Stodart,SS273,Triad,sailing vessel,282,
SV1853,Viewforth : 1833,Kirkcaldy,Davis Strait,Only whaling,1833,22,185,,,,,SM0344,,Oliphant,SS284,Viewforth,sailing vessel,294,
SV1863,Eliza Swan : 1833,Montrose,Davis Strait,Only whaling,1833,17,111,,,,,SM0178,,Fulton,SS083,Eliza Swan,sailing vessel,306,
SV1864,London : 1833,Montrose,Davis Strait,Only whaling,1833,24,215,,,,,SM0071,,"Burn, J",SS164,London,sailing vessel,345,
SV1865,Monarch : 1833,Montrose,Davis Strait,Only whaling,1833,23,160,,,,,SM0127,,Davidson,SS180,Monarch,sailing vessel,311,
SV1872,Commerce : 1833,Peterhead,Davis Strait,Only whaling,1833,9,108,,,,,SM0557,,"Stewart, A",SS054,Commerce,sailing vessel,241,"EG first, then on to DS."
SV1873,Eclipse : 1833,Peterhead,East Greenland,Only whaling,1833,18,146,,,,,SM0430,?,"Souter, J",SS076,Eclipse,sailing vessel,287,"Did well at eg only, but whales relatively small."
SV1874,Gleaner : 1833,Peterhead,Davis Strait,Only whaling,1833,18,180,,,,,SM0025,,"Anderson, G",SS110,Gleaner,sailing vessel,262,"'full,' but small vessel."
SV1875,Hannibal : 1833,Peterhead,Davis Strait,Only whaling,1833,23,201,,,,,SM0051,,"Birnie, J",SS115,Hannibal,sailing vessel,315,Full.
SV1876,Joseph Green : 1833,Peterhead,Davis Strait,Only whaling,1833,21,140,,,,,SM0499,,"Volum, J",SS147,Joseph Green,sailing vessel,353,
SV1877,Mary : 1833,Peterhead,East Greenland,Only whaling,1833,12,93,,,,,SM0509,,"Walker, W",SS171,Mary,sailing vessel,157,No record of seals taken.
SV1878,Perseverance : 1833,Peterhead,Davis Strait,Only whaling,1833,29,188,,,,,SM0343,,"Ogston, J",SS200,Perseverance,sailing vessel,240,Full.
SV1879,Resolution : 1833,Peterhead,Davis Strait,Only whaling,1833,27,206,,,,,SM0215,,"Hogg, J",SS229,Resolution,sailing vessel,291,Full.
SV1880,Superior : 1833,Peterhead,Davis Strait,Only whaling,1833,28,191,,,,,SM0289,,"Manson, D",SS256,Superior,sailing vessel,306,
SV1881,Traveller : 1833,Peterhead,Davis Strait,Only whaling,1833,22,115,,,,,SM0421,,"Simpson, G",SS271,Traveller,sailing vessel,400,
SV1882,Union : 1833,Peterhead,Davis Strait,Only whaling,1833,7,73,,,,,SM0079,,"Cardno, D",SS280,Union,sailing vessel,224,"Another double voyage - EG first, thus rel poor result at DS."
SV1906,Bon Accord : 1834,Aberdeen,Davis Strait,Only whaling,1834,13,173,,,,,SM0349,,"Parker, J",SS033,Bon Accord,sailing vessel,363,
SV1907,Dee : 1834,Aberdeen,Davis Strait,Only whaling,1834,15,123,,,,,SM0179,,Gamblin,SS057,Dee,sailing vessel,319,
SV1908,Hecla : 1834,Aberdeen,Davis Strait,Only whaling,1834,5,63,,,,,SM0377,?,"Reid, W",SS117,Hecla,sailing vessel,404,
SV1909,Middleton : 1834,Aberdeen,Davis Strait,Only whaling,1834,14,148,,,,,SM0243,,Kerr,SS178,Middleton,sailing vessel,295,
SV1910,Neptune : 1834,Aberdeen,Davis Strait,Only whaling,1834,12,130,,,,,SM0068,,"Bruce, R",SS186,Neptune,sailing vessel,282,
SV1911,St Andrew : 1834,Aberdeen,Davis Strait,Only whaling,1834,13,170,,,,,SM0375,,Reid,SS250,St Andrew,sailing vessel,313,
SV1883,Majestic : 1834,Burnt Island,Davis Strait,Only whaling,1834,6,77,,,,,SM0425,?,Smith,SS170,Majestic,sailing vessel,280,
SV1884,Undaunted : 1834,Burnt Island,Davis Strait,Only whaling,1834,19,100,,,,,SM0516,,Watson,SS278,Undaunted,sailing vessel,377,"Note: Once again, large numbers of increasingly smaller bowheads, continuing stock reduction."
SV1895,Advice : 1834,Dundee,Davis Strait,Only whaling,1834,25,221,,,,,SM0152,,"Deuchers, G",SS007,Advice,sailing vessel,324,
SV1896,Alexander : 1834,Dundee,Davis Strait,Only whaling,1834,10,132,,,,,SM0489,,"Thoms, R",SS015,Alexander,sailing vessel,320,Built in 1811.
SV1897,Dorothy : 1834,Dundee,Davis Strait,Only whaling,1834,18,173,,,,Dundee Public Library,SM0129,,"Davidson, D",SS065,Dorothy,sailing vessel,369,
SV1898,Friendship : 1834,Dundee,East Greenland,Only whaling,1834,2,21,,,,,SM0130,,Davidson,SS104,Friendship,sailing vessel,304,Had been a 'prize.'
SV1900,Heroine : 1834,Dundee,Davis Strait,Only whaling,1834,11,125,,,,,SM0527,,Welsh,SS120,Heroine,sailing vessel,387,
SV1899,Horn : 1834,Dundee,Davis Strait,Only whaling,1834,9,85,,,,,SM0448,,Stevenson,SS128,Horn,sailing vessel,368,
SV1901,Princess Charlotte : 1834,Dundee,Davis Strait,Only whaling,1834,31,205,,,,,SM0006,,"Adamson, W",SS212,Princess Charlotte,sailing vessel,357,Built in 1814.
SV1902,Thomas : 1834,Dundee,Davis Strait,Only whaling,1834,11,82,,,,"Broughty Castle Museum, Dundee",SM0488,,"Thoms, G",SS267,Thomas,sailing vessel,356,"Built 1809 - Thomas bcame sick. Two others identified as taking command, Cook and Kilgoer."
SV1885,Clarendon : 1834,Edinburgh/Leith,Davis Strait,Only whaling,1834,11,96,,,,,SM0273,,"Lyall, J",SS051,Clarendon,sailing vessel,434,
SV1886,North Pole : 1834,Edinburgh/Leith,Davis Strait,Only whaling,1834,22,140,,,,,SM0555,,Stewart,SS188,North Pole,sailing vessel,314,
SV1887,Prince of Orange : 1834,Edinburgh/Leith,Davis Strait,Only whaling,1834,14,135,,,,,SM0203,,Guthrie,SS210,Prince of Orange,sailing vessel,359,
SV1888,Ulverston : 1834,Edinburgh/Leith,Davis Strait,Only whaling,1834,21,177,,,,,SM0459,,Straiton,SS277,Ulverston,sailing vessel,354,
SV1889,William and Ann : 1834,Edinburgh/Leith,Davis Strait,Only whaling,1834,11,151,,,,,SM0262,,Liston,SS287,William and Ann,sailing vessel,364,
SV1890,Caledonia : 1834,Kirkcaldy,Davis Strait,Only whaling,1834,24,194,,,,"Scottish Fisheries Museum, Anstruther",SM0194,,"Gray, J",SS040,Caledonia,sailing vessel,373,
SV1891,Chieftain : 1834,Kirkcaldy,Davis Strait,Only whaling,1834,27,217,,,,,SM0491,,Todd,SS045,Chieftain,sailing vessel,383,
SV1892,Earl Percy : 1834,Kirkcaldy,Davis Strait,Only whaling,1834,29,181,,,,,SM0232,,Janes,SS073,Earl Percy,sailing vessel,319,
SV1893,Triad : 1834,Kirkcaldy,Davis Strait,Only whaling,1834,10,104,,,,,SM0453,,Stodart,SS273,Triad,sailing vessel,282,
SV1894,Viewforth : 1834,Kirkcaldy,Davis Strait,Only whaling,1834,5,51,,,,,SM0344,,Oliphant,SS284,Viewforth,sailing vessel,294,
SV1903,Eliza Swan : 1834,Montrose,Davis Strait,Only whaling,1834,11,92,,,,,SM0112,,Crammand,SS083,Eliza Swan,sailing vessel,306,
SV1904,London : 1834,Montrose,Davis Strait,Only whaling,1834,0,0,,,,,SM0071,,"Burn, J",SS164,London,sailing vessel,345,Lost 11 June.
SV1905,Monarch : 1834,Montrose,Davis Strait,Only whaling,1834,9,52,,,,,SM0178,,Fulton,SS180,Monarch,sailing vessel,311,
SV1912,Commerce : 1834,Peterhead,East Greenland,Only whaling,1834,0,0,,,,,SM0557,,"Stewart, A",SS054,Commerce,sailing vessel,241,Clean.
SV1913,Eclipse : 1834,Peterhead,East Greenland,Only whaling,1834,2,32,,,,,SM0430,?,"Souter, J",SS076,Eclipse,sailing vessel,287,"Looks as though oil for many of the P'head vessels this season includes seals (whales at this stage, especially at EG, not likely to be this large), but number is not provided."
SV1914,Gleaner : 1834,Peterhead,Davis Strait,Only whaling,1834,9,107,,,,,SM0025,,"Anderson, G",SS110,Gleaner,sailing vessel,262,
SV1915,Hannibal : 1834,Peterhead,Davis Strait,Only whaling,1834,9,99,,,,,SM0051,,"Birnie, J",SS115,Hannibal,sailing vessel,315,
SV1916,Joseph Green : 1834,Peterhead,Davis Strait,Only whaling,1834,17,205,,,,,SM0499,,"Volum, J",SS147,Joseph Green,sailing vessel,353,
SV1917,Mary : 1834,Peterhead,East Greenland,Only whaling,1834,3,33,,,,,SM0509,,"Walker, W",SS171,Mary,sailing vessel,157,
SV1918,Perseverance : 1834,Peterhead,Davis Strait,Only whaling,1834,20,172,,,,,SM0343,,"Ogston, J",SS200,Perseverance,sailing vessel,240,
SV1919,Resolution : 1834,Peterhead,Davis Strait,Only whaling,1834,11,93,,,,,SM0215,,"Hogg, J",SS229,Resolution,sailing vessel,291,
SV1920,Superior : 1834,Peterhead,Davis Strait,Only whaling,1834,10,105,,,,,SM0289,,"Manson, D",SS256,Superior,sailing vessel,306,
SV1921,Traveller : 1834,Peterhead,Davis Strait,Only whaling,1834,16,230,,,,,SM0421,,"Simpson, G",SS271,Traveller,sailing vessel,400,
SV1922,Union : 1834,Peterhead,East Greenland,Only whaling,1834,2,18,,,,,SM0079,,"Cardno, D",SS280,Union,sailing vessel,224,
SV1948,Bon Accord : 1835,Aberdeen,Davis Strait,Only whaling,1835,3,40,,,,,SM0349,,"Parker, J",SS033,Bon Accord,sailing vessel,363,
SV1949,Dee : 1835,Aberdeen,Davis Strait,Only whaling,1835,2,42,,,,,SM0179,,Gamblin,SS057,Dee,sailing vessel,319,
SV1950,Middleton : 1835,Aberdeen,Davis Strait,Only whaling,1835,0,0,,,,,SM0243,,Kerr,SS178,Middleton,sailing vessel,295,Lost - 15 Nov - crew shared among other vessels - much suffering and loss of life.
SV1951,Neptune : 1835,Aberdeen,Davis Strait,Only whaling,1835,5,68,,,,,SM0356,,Penny,SS186,Neptune,sailing vessel,282,
SV1952,St Andrew : 1835,Aberdeen,Davis Strait,Only whaling,1835,2,28,,,,,SM0068,,"Bruce, R",SS250,St Andrew,sailing vessel,313,
SV1923,Majestic : 1835,Burnt Island,Davis Strait,Only whaling,1835,2,34,,,,,SM0425,?,Smith,SS170,Majestic,sailing vessel,280,
SV1924,Undaunted : 1835,Burnt Island,Davis Strait,Only whaling,1835,3,53,,,,,SM0516,,Watson,SS278,Undaunted,sailing vessel,377,
SV1937,Advice : 1835,Dundee,Davis Strait,Only whaling,1835,3,41,,,,,SM0152,,"Deuchers, G",SS007,Advice,sailing vessel,324,
SV1938,Alexander : 1835,Dundee,Davis Strait,Only whaling,1835,3,43,,,,,SM0078,,Cameron,SS015,Alexander,sailing vessel,320,
SV1939,Dorothy : 1835,Dundee,Davis Strait,Only whaling,1835,3,42,,,,,SM0129,,Davidson,SS065,Dorothy,sailing vessel,369,
SV1940,Ebor : 1835,Dundee,Davis Strait,Only whaling,1835,0,0,,,,,SM0102,,"Cook, A",SS075,Ebor,sailing vessel,280,"Clean - built 1819 - small, 280 tons."
SV1941,Friendship : 1835,Dundee,Davis Strait,Only whaling,1835,3,34,,,,,SM0130,,Davidson,SS104,Friendship,sailing vessel,304,
SV1943,Heroine : 1835,Dundee,Davis Strait,Only whaling,1835,3,35,,,,,SM0527,,Welsh,SS120,Heroine,sailing vessel,387,
SV1942,Horn : 1835,Dundee,Davis Strait,Only whaling,1835,2,34,,,,,SM0489,,"Thoms, R",SS128,Horn,sailing vessel,368,
SV1944,Princess Charlotte : 1835,Dundee,Davis Strait,Only whaling,1835,1,15,,,,,SM0006,,"Adamson, W",SS212,Princess Charlotte,sailing vessel,357,
SV1945,Thomas : 1835,Dundee,Davis Strait,Only whaling,1835,0,0,,,,,SM0448,,Steveson,SS267,Thomas,sailing vessel,356,Clean.
SV1925,Clarendon : 1835,Edinburgh/Leith,Davis Strait,Only whaling,1835,1,13,,,,,SM0273,,"Lyall, J",SS051,Clarendon,sailing vessel,434,
SV1926,North Pole : 1835,Edinburgh/Leith,Davis Strait,Only whaling,1835,3,37,,,,,SM0346,,Packwood,SS188,North Pole,sailing vessel,314,
SV1927,Prince of Orange : 1835,Edinburgh/Leith,Davis Strait,Only whaling,1835,2,25,,,,,SM0203,,Guthrie,SS210,Prince of Orange,sailing vessel,359,
SV1928,Ulverston : 1835,Edinburgh/Leith,Davis Strait,Only whaling,1835,2,33,,,,,SM0459,,Straiton,SS277,Ulverston,sailing vessel,354,
SV1929,William and Ann : 1835,Edinburgh/Leith,Davis Strait,Only whaling,1835,1,13,,,,,SM0262,,Liston,SS287,William and Ann,sailing vessel,364,
SV1930,Caledonia : 1835,Kirkcaldy,Davis Strait,Only whaling,1835,5,63,,,,,SM0194,,"Gray, J",SS040,Caledonia,sailing vessel,373,
SV1931,Chieftain : 1835,Kirkcaldy,Davis Strait,Only whaling,1835,5,64,,,,,SM0491,,Todd,SS045,Chieftain,sailing vessel,383,
SV1932,Earl Percy : 1835,Kirkcaldy,Davis Strait,Only whaling,1835,4,48,,,,,SM0453,,Stodart,SS073,Earl Percy,sailing vessel,319,
SV1933,Hecla : 1835,Kirkcaldy,Davis Strait,Only whaling,1835,4,43,,,,,SM0377,?,"Reid, W",SS117,Hecla,sailing vessel,404,
SV1934,Regalia : 1835,Kirkcaldy,Davis Strait,Only whaling,1835,1,10,,,,,SM0361,,"Philips, T",SS226,Regalia,sailing vessel,370,
SV1935,Triad : 1835,Kirkcaldy,Davis Strait,Only whaling,1835,0,0,,,,,SM0070,,Burn,SS273,Triad,sailing vessel,282,Clean - not sent out next year indicating just how marginalized industry had become.
SV1936,Viewforth : 1835,Kirkcaldy,Davis Strait,Only whaling,1835,0,0,,,,,SM0344,,Oliphant,SS284,Viewforth,sailing vessel,294,"Clean. Note: Listed as clean - actually as one of 11 vessels caught in Mid-ice, 14 of 84 men (including Middleton crew wrecked 15 Nov) died."
SV1946,Eliza Swan : 1835,Montrose,Davis Strait,Only whaling,1835,2,28,,,,,SM0112,,Crammand,SS083,Eliza Swan,sailing vessel,306,
SV1947,Monarch : 1835,Montrose,Davis Strait,Only whaling,1835,3,45,,,,,SM0071,,"Burn, J",SS180,Monarch,sailing vessel,311,
SV1953,Commerce : 1835,Peterhead,Davis Strait,Only whaling,1835,8,96,,,,,SM0557,,"Stewart, A",SS054,Commerce,sailing vessel,241,
SV1954,Eclipse : 1835,Peterhead,Davis Strait,Only whaling,1835,7,79,,,,,SM0430,?,"Souter, J",SS076,Eclipse,sailing vessel,287,
SV1955,Gleaner : 1835,Peterhead,Davis Strait,Only whaling,1835,3,42,,,,,SM0025,,"Anderson, G",SS110,Gleaner,sailing vessel,262,
SV1956,Hannibal : 1835,Peterhead,Davis Strait,Only whaling,1835,1,13,,,,,SM0051,,"Birnie, J",SS115,Hannibal,sailing vessel,315,
SV1957,Joseph Green : 1835,Peterhead,Davis Strait,Only whaling,1835,6,71,,,,,SM0499,,"Volum, J",SS147,Joseph Green,sailing vessel,353,
SV1958,Mary : 1835,Peterhead,East Greenland,East Greenland,1835,1,10,2000,,,,SM0509,,"Walker, W",SS171,Mary,sailing vessel,157,
SV1959,Perseverance : 1835,Peterhead,Davis Strait,Only whaling,1835,4,54,,,,,SM0343,,"Ogston, J",SS200,Perseverance,sailing vessel,240,
SV1960,Resolution : 1835,Peterhead,Davis Strait,Only whaling,1835,6,88,,,,,SM0215,,"Hogg, J",SS229,Resolution,sailing vessel,291,
SV1961,Superior : 1835,Peterhead,Davis Strait,Only whaling,1835,3,46,,,,,SM0289,,"Manson, D",SS256,Superior,sailing vessel,306,
SV1962,Traveller : 1835,Peterhead,Davis Strait,Only whaling,1835,8,88,,,,,SM0421,,"Simpson, G",SS271,Traveller,sailing vessel,400,
SV1963,Union : 1835,Peterhead,Davis Strait,Only whaling,1835,2,29,,,,,SM0079,,"Cardno, D",SS280,Union,sailing vessel,224,
SV1997,Bon Accord : 1836,Aberdeen,Davis Strait,Only whaling,1836,0,0,,,,,SM0349,,"Parker, J",SS033,Bon Accord,sailing vessel,363,Clean.
SV1998,Dee : 1836,Aberdeen,Davis Strait,Only whaling,1836,0,0,,,,,SM0179,,Gamblin,SS057,Dee,sailing vessel,319,"Trapped in ice - returned 26 April 1837 - of 65 onboard, including men from Thomas, only 15 survived."
SV1999,Neptune : 1836,Aberdeen,Davis Strait,Only whaling,1836,8,73,,,,,SM0356,,Penny,SS186,Neptune,sailing vessel,282,
SV2000,St Andrew : 1836,Aberdeen,Davis Strait,Only whaling,1836,3,32,,,,,SM0068,,"Bruce, R",SS250,St Andrew,sailing vessel,313,
SV1975,Alfred : 1836,Borrowstouneness,Davis Strait,Only whaling,1836,1,16,,,,,SM0509,,"Walker, W",SS018,Alfred,sailing vessel,322,
SV1964,Majestic : 1836,Burnt Island,Davis Strait,Only whaling,1836,0,0,,,,,SM0425,?,Smith,SS170,Majestic,sailing vessel,280,
SV1965,Undaunted : 1836,Burnt Island,Davis Strait,Only whaling,1836,0,0,,,,,SM0516,,Watson,SS278,Undaunted,sailing vessel,377,Clean.
SV1976,Advice : 1836,Dundee,Davis Strait,Only whaling,1836,2,0,,,,,SM0152,,"Deuchers, G",SS007,Advice,sailing vessel,324,"After being beset, did not return until 13 June 1836 - only 7 of 59 survive."
SV3648,Alexander : 1836,Dundee,Davis Strait,Only whaling,1836,0,0,,,,,SM0078,,Cameron,SS015,Alexander,sailing vessel,320,
SV1977,Dorothy : 1836,Dundee,Davis Strait,Only whaling,1836,0,0,,,,,SM0129,,Davidson,SS065,Dorothy,sailing vessel,369,Clean.
SV1978,Ebor : 1836,Dundee,Davis Strait,Only whaling,1836,3,34,,,,,SM0102,,"Cook, A",SS075,Ebor,sailing vessel,280,
SV1979,Friendship : 1836,Dundee,Davis Strait,Only whaling,1836,14,75,,,,,SM0463,,"Sturrock, J",SS104,Friendship,sailing vessel,304,
SV1981,Heroine : 1836,Dundee,Davis Strait,Only whaling,1836,2,19,,,,,SM0527,,Welsh,SS120,Heroine,sailing vessel,387,
SV1980,Horn : 1836,Dundee,Davis Strait,Only whaling,1836,0,0,,,,,SM0489,,"Thoms, R",SS128,Horn,sailing vessel,368,Clean.
SV1982,Princess Charlotte : 1836,Dundee,Davis Strait,Only whaling,1836,2,22,,,,,SM0006,,"Adamson, W",SS212,Princess Charlotte,sailing vessel,357,
SV1983,Thomas : 1836,Dundee,Davis Strait,Only whaling,1836,0,0,,,,,SM0130,,Davidson,SS267,Thomas,sailing vessel,356,Lost 13 Dec - 2 men lost - remainder spread throughout other trapped vessels.
SV1966,Clarendon : 1836,Edinburgh/Leith,Davis Strait,Only whaling,1836,1,15,,,,,SM0243,?,Kerr,SS051,Clarendon,sailing vessel,434,
SV1967,North Pole : 1836,Edinburgh/Leith,Davis Strait,Only whaling,1836,0,0,,,,Dundee Public Library,SM0273,,"Lyall, J",SS188,North Pole,sailing vessel,314,Clean.
SV1968,Prince of Orange : 1836,Edinburgh/Leith,Davis Strait,Only whaling,1836,1,16,,,,,SM0203,,Guthrie,SS210,Prince of Orange,sailing vessel,359,
SV1969,Ulverston : 1836,Edinburgh/Leith,Davis Strait,Only whaling,1836,0,0,,,,,SM0346,,Packwood,SS277,Ulverston,sailing vessel,354,Clean.
SV1970,William and Ann : 1836,Edinburgh/Leith,Davis Strait,Only whaling,1836,0,0,,,,,SM0459,,Straiton,SS287,William and Ann,sailing vessel,364,Clean.
SV3641,Caledonia : 1836,Kirkcaldy,Davis Strait,Only whaling,1836,0,0,,,,,SM0252,,Kinnear,SS040,Caledonia,sailing vessel,373,Clean.
SV1971,Chieftain : 1836,Kirkcaldy,Davis Strait,Only whaling,1836,2,29,,,,,SM0491,,Todd,SS045,Chieftain,sailing vessel,383,
SV1972,Earl Percy : 1836,Kirkcaldy,Davis Strait,Only whaling,1836,0,0,,,,,SM0453,,Stodart,SS073,Earl Percy,sailing vessel,319,Clean.
SV1973,Hecla : 1836,Kirkcaldy,Davis Strait,Only whaling,1836,0,0,,,,,SM0073,,Burnett,SS117,Hecla,sailing vessel,404,Clean.
SV1974,Regalia : 1836,Kirkcaldy,Davis Strait,Only whaling,1836,0,0,,,,,SM0361,,"Philips, T",SS226,Regalia,sailing vessel,370,Clean.
SV1984,Eliza Swan : 1836,Montrose,Davis Strait,Only whaling,1836,0,0,,,,,SM0112,,Crammand,SS083,Eliza Swan,sailing vessel,306,Clean.
SV1985,Monarch : 1836,Montrose,Davis Strait,Only whaling,1836,0,0,,,,,SM0071,,"Burn, J",SS180,Monarch,sailing vessel,311,Clean.
SV1986,Commerce : 1836,Peterhead,Davis Strait,Only whaling,1836,0,0,,,,,SM0557,,"Stewart, A",SS054,Commerce,sailing vessel,241,Clean.
SV1987,Eclipse : 1836,Peterhead,Davis Strait,Only whaling,1836,3,46,,,,,SM0194,,"Gray, J",SS076,Eclipse,sailing vessel,287,
SV1988,Gleaner : 1836,Peterhead,Davis Strait,Only whaling,1836,0,0,,,,,SM0025,,"Anderson, G",SS110,Gleaner,sailing vessel,262,Clean.
SV1989,Hannibal : 1836,Peterhead,Davis Strait,Only whaling,1836,0,0,,,,,SM0051,,"Birnie, J",SS115,Hannibal,sailing vessel,315,Clean.
SV1990,Joseph Green : 1836,Peterhead,Davis Strait,Only whaling,1836,1,17,,,,,SM0499,,"Volum, J",SS147,Joseph Green,sailing vessel,353,
SV1991,Mary : 1836,Peterhead,East Greenland,East Greenland,1836,1,7,7,,,,SM0028,,"Arbuthnot, G",SS171,Mary,sailing vessel,157,
SV1992,Perseverance : 1836,Peterhead,Davis Strait,Only whaling,1836,0,0,,,,,SM0343,,"Ogston, J",SS200,Perseverance,sailing vessel,240,Clean.
SV1993,Resolution : 1836,Peterhead,Davis Strait,Only whaling,1836,0,0,,,,,SM0215,,"Hogg, J",SS229,Resolution,sailing vessel,291,Clean.
SV1994,Superior : 1836,Peterhead,Davis Strait,Only whaling,1836,1,9,,,,,SM0289,,"Manson, D",SS256,Superior,sailing vessel,306,
SV1995,Traveller : 1836,Peterhead,Davis Strait,Only whaling,1836,0,0,,,,,SM0421,,"Simpson, G",SS271,Traveller,sailing vessel,400,Clean.
SV1996,Union : 1836,Peterhead,Davis Strait,Only whaling,1836,0,0,,,,,SM0079,,"Cardno, D",SS280,Union,sailing vessel,224,Clean.
SV2019,Bon Accord : 1837,Aberdeen,Davis Strait,Only whaling,1837,4,,,,,,SM0349,,"Parker, J",SS033,Bon Accord,sailing vessel,363,
SV2020,Neptune : 1837,Aberdeen,Davis Strait,Only whaling,1837,2,,,,,,SM0356,,Penny,SS186,Neptune,sailing vessel,282,
SV2031,Alfred : 1837,Borrowstouneness,East Greenland,Only whaling,1837,0,0,,,,,SM0509,,"Walker, W",SS018,Alfred,sailing vessel,322,Clean.
SV2001,Undaunted : 1837,Burnt Island,Davis Strait,Only whaling,1837,3,,,,,,SM0203,,Guthrie,SS278,Undaunted,sailing vessel,377,
SV2010,Alexander : 1837,Dundee,Davis Strait,Only whaling,1837,3,,,,,,SM0383,,Robertson,SS015,Alexander,sailing vessel,320,
SV2011,Dorothy : 1837,Dundee,Davis Strait,Only whaling,1837,3,,,,,,SM0129,,Davidson,SS065,Dorothy,sailing vessel,369,
SV2012,Ebor : 1837,Dundee,Davis Strait,Only whaling,1837,1,,,,,,SM0116,,Cumming,SS075,Ebor,sailing vessel,280,
SV2013,Friendship : 1837,Dundee,Davis Strait,Only whaling,1837,1,,,,,,SM0463,,"Sturrock, J",SS104,Friendship,sailing vessel,304,
SV2015,Heroine : 1837,Dundee,Davis Strait,Only whaling,1837,1,,,,,,SM0527,,Welsh,SS120,Heroine,sailing vessel,387,
SV2014,Horn : 1837,Dundee,Davis Strait,Only whaling,1837,4,,,,,,SM0489,,"Thoms, R",SS128,Horn,sailing vessel,368,
SV2016,Princess Charlotte : 1837,Dundee,Davis Strait,Only whaling,1837,1,,,,,,SM0006,,"Adamson, W",SS212,Princess Charlotte,sailing vessel,357,
SV2007,Clarendon : 1837,Edinburgh/Leith,Davis Strait,Only whaling,1837,5,,,,,,SM0243,?,Kerr,SS051,Clarendon,sailing vessel,434,
SV2008,North Pole : 1837,Edinburgh/Leith,East Greenland,Only whaling,1837,1,,,,,Dundee Public Library,SM0273,,"Lyall, J",SS188,North Pole,sailing vessel,314,
SV2009,William and Ann : 1837,Edinburgh/Leith,Davis Strait,Only whaling,1837,2,,,,,,SM0459,,Straiton,SS287,William and Ann,sailing vessel,364,
SV2002,Caledonia : 1837,Kirkcaldy,Davis Strait,Only whaling,1837,3,,,,,,SM0252,,Kinnear,SS040,Caledonia,sailing vessel,373,
SV2003,Chieftain : 1837,Kirkcaldy,Davis Strait,Only whaling,1837,2,,,,,,SM0491,,Todd,SS045,Chieftain,sailing vessel,383,
SV2004,Earl Percy : 1837,Kirkcaldy,Davis Strait,Only whaling,1837,0,0,,,,,SM0453,,Stodart,SS073,Earl Percy,sailing vessel,319,Clean.
